-0.3869023	0.7287584	-0.7263135	0.1499715	0.3080749	0.35833552	0.34568107	-0.49081147	0.3116802	0.16685532	0.2846211	0.07727318	-0.28181982	0.047069613	0.121383734	0.54335123
0.09607652	-0.31777456	0.09131886	0.06473633	-0.38660932	0.12026168	0.13547271	0.15145174	-0.5729518	-0.015807208	-0.1621249	-0.0070959292	0.08602984	0.22126818	-0.27721643	-0.49836192
0.6636605	0.4281816	-0.4551696	0.40001354	-0.09439887	-0.4569412	0.40875742	0.40319264	-0.09102025	-0.37757784	-0.6725786	0.38778943	0.22278501	0.44405156	-0.41539568	-0.5971372
0.09246421	-0.028202778	-0.2647986	-0.23978221	-0.6319348	0.12317294	0.43619522	0.14029896	-0.60713345	0.23610215	-0.5096109	0.29448488	0.15392788	0.65327895	0.016807156	-0.68321735
0.061487094	0.38383758	-0.53174824	-0.24779925	-0.36682814	0.007741268	0.50752133	-0.06050483	-0.2872078	0.24070764	-0.43285713	0.39505774	-0.001650444	0.6050629	0.0557985	-0.30062366
0.29310393	-0.09298722	-0.030439826	0.301136	-0.32658136	0.027854294	0.082738765	0.14831504	-0.12667988	-0.16937476	-0.109490275	-0.039192304	-0.030623104	0.039029222	-0.45840305	-0.3756442
0.75251377	-0.90991586	0.910709	0.87246746	-0.58860826	0.45139858	-0.93110883	0.21293415	0.60811925	-0.6168475	0.7955918	-0.84828126	-0.71263963	-1.0029103	-0.99801016	-0.22363777
-0.17234644	0.39798015	-0.43069446	0.5764186	0.65010774	-0.031698752	0.20891614	-0.018126657	-0.27882263	-0.32037902	0.2758498	0.046874937	0.28138557	-0.06318915	-0.0918919	0.21302631
-0.14542024	0.15233788	-0.19534436	0.4230136	0.36009198	0.15529788	0.089847766	0.021607725	-0.27001587	-0.19269899	0.35111538	-0.17429963	0.11587614	-0.20921956	-0.18020526	0.20539209
-0.45105544	-0.5268634	0.30194128	-0.46534568	-0.73728716	0.61864364	-0.34404382	-0.39165658	-0.11820526	0.54156077	0.17512184	-0.27571908	-0.4246229	0.005008385	-0.019432258	-0.09170684
-0.22663878	-0.19648117	-0.24151328	-0.40388435	-0.64996636	0.42079946	0.35025623	-0.2479473	-0.71057284	0.5698011	-0.2318171	0.16479674	-0.15111668	0.563759	0.24390726	-0.44724694
0.26196006	-0.73212385	0.58472747	0.07529116	-0.55499864	0.154136	-0.3060273	0.312726	-0.3266662	-0.068078235	-0.050578967	-0.36191496	-0.13256669	-0.14320865	-0.4589482	-0.6451334
0.2739907	-0.33838665	0.22464798	0.12413473	-0.5973048	0.22051184	-0.18484354	-0.019630747	0.168685	-0.013919121	-0.16919242	-0.26853532	-0.41312516	-0.11520187	-0.5147738	-0.4078567
-0.50503135	0.3825932	-0.39683953	-0.25009224	-0.116265886	0.6150836	0.039999995	-0.49910066	-0.045163188	0.4259903	0.46492732	-0.12505017	-0.36339903	-0.010702993	0.18486741	0.41151184
-0.22541136	0.38491994	-0.40271944	0.23825404	0.08508834	0.22706367	0.13485481	-0.36242664	0.29576078	0.015806159	0.16808219	-0.09321417	-0.26094902	-0.019197104	-0.11990801	0.3718075
-0.40289664	-1.0548183	0.42920128	-1.0032084	-1.1497712	0.8661902	0.63215744	-0.53162426	-0.98005146	0.9553818	-0.8631553	0.75064784	-0.124843426	0.9852175	0.9195468	-1.0083845
0.3363227	-0.0483902	-0.0033283583	0.2165039	-0.14882344	-0.13804306	0.15445577	0.24737808	-0.15418914	-0.25851792	-0.28501198	0.00671627	0.069101565	0.073645964	-0.2565701	-0.39225444
0.28535655	-0.18401685	0.14450043	0.29929662	-0.23135944	-0.11778376	0.05340137	0.33151358	-0.23991285	-0.21791562	-0.13303934	-0.02050058	0.015488358	0.0014237495	-0.4205236	-0.4090178
-0.34507453	0.64820147	-0.65051883	-0.040769733	0.12156971	0.34509784	0.36534327	-0.43193308	0.007713873	0.2912125	0.21912363	0.13541692	-0.14853661	0.25392157	0.17423254	0.41835052
-0.4458436	-0.2498656	-0.15868834	-0.9586658	-0.9418622	0.5826691	0.4369229	-0.43266988	-0.90417254	0.8653116	-0.2604183	0.5924736	-0.07941593	0.8308129	0.8442142	-0.26273644
-0.42650694	1.0288547	-0.9456262	0.44739848	0.9251119	0.06984709	0.36848387	-0.35665324	-0.13250583	0.051341094	0.27933803	0.16961755	0.064951494	0.104802586	0.4275497	0.5359202
-0.30837265	0.4520007	-0.5446062	-0.1524638	0.015634295	0.32488948	0.23240404	-0.4081927	0.028252471	0.31287646	0.1625019	0.13631277	-0.21999884	0.16901922	0.16994403	0.33411932
0.25660726	0.5393668	-0.5371586	0.45035446	0.60825443	-0.467017	0.6130062	0.4383032	-0.7334766	-0.44851205	-0.351337	0.4829472	0.6080273	0.40522456	0.04167852	-0.3233052
-0.46008155	0.25839928	-0.21771295	0.21174042	0.39663106	0.45796904	-0.15804516	-0.4018044	-0.06408385	0.13282312	0.60768944	-0.35569867	-0.20557305	-0.45675132	0.09479591	0.4459668
-0.10271198	-0.4589179	0.46471158	0.05787731	-0.22561416	0.28850305	-0.37409383	0.073931724	-0.29628924	0.03364556	0.2824731	-0.34853163	-0.12669201	-0.19253889	-0.27355546	-0.26903972
0.21181771	-1.0178068	0.8185451	-0.057498485	-0.9439344	0.7640195	-0.8767047	-0.61606485	0.83952385	0.43041894	0.85223734	-0.8357125	-0.86047906	-0.8897278	-0.87856585	0.6244592
0.36542055	-0.060794845	-0.05642217	0.43017223	0.14180648	-0.30354387	0.22365807	0.4344355	-0.54230535	-0.30988607	-0.22648413	0.086520515	0.4197577	0.10123649	-0.29581633	-0.5685663
-0.20440462	0.09301327	-0.28910246	-0.15362021	-0.4117757	0.46609616	0.115981214	-0.31397036	-0.10603536	0.34232095	0.08870612	-0.09859072	-0.252473	0.15037315	-0.10382391	-0.008650493
0.15144798	-0.42174423	0.25941795	0.35179365	0.12309977	-0.12819107	0.067998216	0.39025694	-0.67863804	-0.2549739	0.10337331	-0.15177545	0.44885814	-0.051021304	-0.20556718	-0.44478163
0.017196076	0.29797268	-0.4001187	0.38624474	0.18660341	0.040463228	0.28792155	-0.049813747	-0.20302758	-0.12040395	-0.0069861505	-0.009337471	0.06964129	0.026237948	-0.18506487	0.022069657
-0.2853223	-0.27953506	0.073961325	-0.7275081	-0.805663	0.600108	-0.083066635	-0.55887324	0.21791372	0.6751046	-0.23297195	-0.07062014	-0.5732547	0.36503494	0.088947326	-0.14194502
0.14698257	0.5091336	-0.44781628	0.4258166	0.36906615	-0.15789849	0.3582267	0.10506803	-0.19055064	-0.3187307	-0.12644875	0.22312033	0.16425005	0.1448202	-0.1799169	-0.01837185
-0.23306356	0.44174394	-0.6166334	-0.18955354	-0.15389141	0.23926514	0.48186836	-0.33695674	-0.16125391	0.32379383	-0.25009632	0.30541202	-0.10608741	0.55943173	0.1958194	0.051540103
-0.52173465	-0.17586082	-0.11842797	-0.5532481	-0.59908897	0.6415043	0.025487838	-0.56199247	-0.31505412	0.63799536	0.11344413	-0.09306133	-0.5111394	0.38904184	0.240419	-0.1024957
0.23291665	0.14785261	-0.2584121	-0.10112133	-0.442958	-0.021277193	0.36413357	0.032961685	-0.13106197	0.09570937	-0.563682	0.26159734	-0.08235784	0.4341684	-0.20195638	-0.41024303
-0.355717	0.5202879	-0.55577016	0.24333464	0.2239554	0.30954802	0.28397414	-0.39322045	0.005563791	0.06015	0.19940485	0.023602525	-0.118683636	0.056065522	0.039306823	0.41184393
-0.20651452	-0.3937398	0.42033973	0.7088806	0.8868151	0.029792283	-0.48484612	0.36461464	-0.85186356	-0.60289514	0.7591271	-0.620778	0.629974	-0.7224801	-0.21501732	0.04566933
-0.31343672	-0.058490224	0.024967229	0.45482793	0.5754849	0.26924288	-0.23887403	-0.055468116	-0.37494788	-0.15015918	0.7163317	-0.51638377	0.16856973	-0.62936044	-0.11337746	0.2685933
-0.123094074	-0.48540458	0.47170407	0.76751655	1.1022687	-0.19369802	-0.58406264	0.45924726	-1.0582143	-0.6021093	0.88797754	-0.60199434	1.0238682	-0.79086924	-0.35881487	-0.060447056
0.059831858	-0.5687048	0.49993023	0.3345176	-0.22113688	0.17009196	-0.44208467	0.19752653	-0.24711587	-0.21736214	0.25119326	-0.46169978	-0.166874	-0.34999648	-0.39914584	-0.30956778
-0.41721123	0.1254462	-0.13670251	0.029171595	0.044822276	0.58682495	-0.36989012	-0.4714362	0.304656	0.31500995	0.6181354	-0.4544262	-0.5253247	-0.46663004	-0.11492855	0.5006445
-0.27549165	-0.79085547	0.6011172	-0.2901357	-0.8656655	0.8598676	-0.88243544	-0.8450569	0.9061087	0.68877333	0.80696183	-0.78794765	-0.9460573	-0.8212824	-0.7747721	0.81965196
-0.3483571	0.12395982	-0.24960469	-0.5461153	-0.673452	0.5718066	0.029013028	-0.6272004	0.37411833	0.62570095	0.017574122	-0.15227044	-0.52959085	0.1775883	-0.082190864	0.17892492
0.09566008	0.39810178	-0.33864105	0.38607427	0.3804365	-0.14095402	0.27606323	0.12073445	-0.3284351	-0.24254997	-0.036428943	0.22812209	0.2915681	0.093342595	-0.070856094	-0.08761823
-0.3434005	-1.0158821	0.85521984	-0.637348	-1.0683576	1.0067711	-0.9760706	-0.9605521	1.0409548	0.93038845	0.9249598	-0.9048399	-1.0952713	-0.8893319	-0.87914985	0.8264019
0.22354317	0.47136667	-0.44492975	0.5149477	0.3207048	-0.18991446	0.3601221	0.18308838	-0.27097553	-0.30487463	-0.20472118	0.23535573	0.19941977	0.21465127	-0.28641984	-0.18832384
0.22484407	0.2820247	-0.32309937	0.13809922	-0.25784528	0.043402214	0.17942357	0.0070387884	0.19848298	-0.09415811	-0.2029075	0.003517552	-0.17087042	0.17485657	-0.30457246	-0.122041725
-0.16338687	0.059716757	-0.07398765	0.4389369	0.30418026	0.13108765	-0.13168246	0.009414495	-0.20073536	-0.25740823	0.42106286	-0.32720694	0.015144569	-0.3752252	-0.1840816	0.15611503
-0.21118215	-0.024558865	-0.0442479	-0.34476817	-0.6386036	0.52304775	-0.15627348	-0.44341636	0.41187203	0.4144672	0.018473472	-0.13371864	-0.5721333	0.04099236	-0.15626533	0.18227139
-0.07230116	-0.4519682	0.32588494	0.16016419	-0.0032797528	0.007199444	-0.07828851	0.41637146	-0.9739949	-0.0407108	0.117747664	-0.0735035	0.68648076	0.03902136	0.032237805	-0.5879179
0.14969882	0.0402055	-0.071064256	0.5385341	0.26123783	-0.15687057	0.03942913	0.24293254	-0.2959412	-0.36955863	0.07065033	-0.040625542	0.18540247	-0.17727569	-0.33333036	-0.11857019
0.58737445	0.6922693	-0.7432618	0.47982654	0.32061446	-0.5341903	0.712642	0.47311077	-0.62941885	-0.47472113	-0.71268386	0.62396425	0.59946156	0.72574437	-0.1740914	-0.55857635
-0.16319066	-0.9644191	0.53753936	-0.92671686	-1.1042539	0.6184789	0.2508694	-0.21424101	-0.8329335	0.81165886	-0.67006564	0.5146133	-0.24918783	0.8492236	0.61645955	-0.76257443
0.38791156	0.24746118	-0.24720207	0.22020863	-0.23868626	-0.20091437	0.2619618	0.20776568	-0.02585306	-0.15773709	-0.4320614	0.17208655	-0.04953243	0.26015767	-0.4002307	-0.3312632
-0.6564807	0.89356226	-0.81635886	0.10853805	1.1396964	0.3716301	0.2609644	-0.55834544	0.21289061	0.2523154	0.75074816	-0.014604591	-0.102481194	-0.25902474	0.43562642	0.7910848
0.11460917	0.52938044	-0.53918284	0.26987275	0.20568562	-0.1708719	0.35002935	-0.024815556	-0.13407107	-0.17303333	-0.16948633	0.26797727	0.18080895	0.2922798	-0.0875704	-0.05566145
-0.31619233	-0.08531357	-0.088741556	-0.2631402	-0.48825142	0.44061804	0.07139258	-0.23623164	-0.3637735	0.420773	0.07839953	-0.04474927	-0.22057311	0.2530597	0.14537914	-0.1136782
-0.0014568912	0.2355058	-0.43329412	0.003932077	-0.048773352	-0.024602767	0.38965714	0.06553585	-0.5050891	0.029979683	-0.22807847	0.2709655	0.18793583	0.48894885	0.031330697	-0.27238145
0.062458016	0.43185225	-0.5239715	-0.14336778	-0.18878599	-0.00980873	0.4162514	-0.04150684	-0.4952338	0.2705005	-0.35179436	0.34635374	0.16653427	0.49836925	0.20474134	-0.3005777
-0.8280849	0.34343007	-0.4452638	-0.6376485	-0.18632346	0.78891253	0.16722864	-0.6461914	-0.59981436	0.81860626	0.5434657	0.0026472667	-0.3026432	0.33619773	0.76199913	0.48144075
0.33273822	0.34052595	-0.38809565	0.4945838	0.516041	-0.3965107	0.41112393	0.4773349	-0.71176517	-0.38838542	-0.34315822	0.42239508	0.57211846	0.31391215	-0.12659921	-0.36533424
0.675275	0.39586204	-0.375644	0.5645183	0.31251192	-0.41196406	0.35909998	0.44588006	-0.18329996	-0.54336053	-0.47564715	0.32119408	0.22435014	0.3271422	-0.62657315	-0.48330313
-0.1764458	-0.4892263	0.47641623	0.8404447	1.1140208	0.0094571635	-0.76687044	0.44106224	-0.6894938	-0.724195	0.944368	-0.8437095	0.6279866	-0.98110497	-0.39571676	0.15852445
0.17067347	-0.42269054	0.2822331	0.3559048	-0.007849463	0.040740203	-0.17269965	0.2578002	-0.22747476	-0.29305848	0.22247162	-0.34414142	0.06398059	-0.2790848	-0.4467803	-0.36181867
0.15877682	0.19158837	-0.25345975	0.21718375	-0.10995287	0.0042933146	0.19543117	0.0029341439	-0.047123957	-0.047712397	-0.18896012	0.029215198	-0.14792886	0.1316398	-0.30999014	-0.19011761
0.02532093	-0.17387785	0.1494087	0.4609653	-0.22345378	0.32527846	-0.42881727	-0.18414225	0.59363174	-0.15348127	0.43672112	-0.5783293	-0.5903834	-0.6541671	-0.6020942	0.32733542
0.048021328	0.7082805	-0.71910834	-0.033105392	0.027194474	-0.17410456	0.64469343	0.043531924	-0.68152004	0.10134202	-0.46762776	0.6200758	0.43887603	0.7666914	0.3963305	-0.2525015
-0.23104164	-0.043153048	-0.005127618	-0.07140527	-0.31159517	0.46929452	-0.18930577	-0.26833957	0.09517366	0.2521937	0.28279147	-0.28132486	-0.38126624	-0.18890119	-0.21543328	0.12789385
-0.26559228	-0.3780776	0.29500765	-0.2316087	-0.6992365	0.6450186	-0.45112658	-0.4405709	0.43674308	0.42792293	0.25807506	-0.48112407	-0.62657946	-0.3351944	-0.40555236	0.1728566
-0.72641355	0.83035696	-0.79266846	-0.32675728	0.7060605	0.6328247	0.20458445	-0.769722	0.13892414	0.6260779	0.7459595	-0.1261482	-0.4553822	-0.2751838	0.602926	0.83961374
-0.24604577	-0.7484426	0.6153231	-0.63451684	-0.9710763	0.8033014	-0.77205205	-0.8878645	0.902352	0.83128107	0.75491077	-0.7972827	-0.97274464	-0.73572785	-0.7925821	0.90825164
-0.02543055	0.11024874	-0.14376363	0.57573074	0.667133	-0.17725891	0.18197267	0.28299755	-0.57585347	-0.4172326	0.26058546	-0.115076624	0.4908626	-0.21892631	-0.25523221	-0.11220746
-0.23035902	0.24567628	-0.2729922	0.009302916	-0.2554463	0.3533926	-0.061026692	-0.44859698	0.42837706	0.15747915	0.2316188	-0.14495839	-0.4332932	-0.09176922	-0.17986675	0.35694015
0.4067189	-0.9577416	0.8907026	0.3785283	-0.88197577	0.7581516	-0.9562314	-0.47668284	0.9297392	0.03643221	0.72916436	-0.8232405	-0.90728384	-0.8831145	-0.8772558	0.40201867
0.56881136	-0.6420925	0.6737955	0.81767666	0.710592	-0.5852708	-0.31159765	0.8332111	-0.81652904	-0.7783377	0.2920953	-0.4127307	0.76086146	-0.6558497	-0.68292636	-0.646038
-0.24102849	-0.1892217	0.0008034024	-0.13725872	-0.298828	0.30372518	0.09488504	-0.16920826	-0.51021516	0.27702147	0.08463666	-0.029687895	0.020850379	0.22852398	0.1272437	-0.15563262
0.5122575	-0.47275436	0.45841092	0.5022479	-0.032434862	-0.14073668	-0.23099257	0.4660288	-0.082652375	-0.48928064	0.04158293	-0.3528356	0.032523498	-0.42872617	-0.57032126	-0.49234822
-0.8415684	0.95145935	-0.84932375	-0.13051987	1.2616718	0.58655757	0.30386814	-0.7078105	-0.47458887	0.5548527	0.8853143	-0.0740229	0.02324752	-0.3692413	0.802877	0.8184308
-0.1260957	0.51731324	-0.4733245	0.16685073	0.16887948	0.085786045	0.2483364	-0.19427218	0.03573702	-0.030542828	0.025092017	0.11937371	0.009907335	0.17944224	0.045030177	0.29591954
0.03516774	-0.19473346	0.1017045	0.19730458	-0.06504929	0.11854093	0.011546879	0.16641517	-0.34573007	-0.08779136	0.12668163	-0.12307254	0.11072142	-0.04155451	-0.23912022	-0.24978592
-0.054830853	-0.0020353394	-0.1554682	-0.098443545	-0.26345763	0.061789736	0.23321776	0.038200893	-0.30690962	0.16244583	-0.24848536	0.22528388	0.12810925	0.3311961	0.05899063	-0.24022403
0.43710724	-0.40614647	0.3255388	-0.38042215	-0.76576465	0.29119074	-0.13186425	-0.10644531	0.18394202	0.3497843	-0.3380919	-0.17649709	-0.48042408	0.16024946	-0.42506334	-0.5136098
-0.22209932	-0.17304394	0.1717133	0.29438695	0.28744853	0.19635555	-0.3764481	0.049635	-0.12944695	-0.08691674	0.5122414	-0.4242225	-0.0037522886	-0.44299993	-0.21151884	0.14866547
-0.14080141	0.29833296	-0.3184885	0.3087314	0.5030886	-0.106580034	0.31269422	0.050518673	-0.40514934	-0.1624746	0.072548404	0.13120526	0.3118128	-0.010981952	0.049698297	0.068786435
-0.34504396	0.26715523	-0.3107527	0.4209014	0.699939	0.1673444	0.04849912	-0.15810582	-0.3439935	-0.122830555	0.4627013	-0.19270092	0.14590615	-0.37577873	0.09870833	0.323773
-0.23545507	-0.44804198	0.36286923	0.13461396	-0.056152698	0.31842497	-0.3228834	0.101124	-0.43683055	0.03765992	0.42048597	-0.41268733	-0.0022545527	-0.27920982	-0.15704076	-0.1827687
-0.5110472	0.044617273	-0.29415154	-0.8480917	-0.77786	0.56749606	0.5748801	-0.42696488	-0.9951035	0.8378189	-0.19663067	0.664079	0.011862969	0.8211688	0.7689352	-0.132715
-0.3581038	0.6924857	-0.69906044	0.051009487	0.43177953	0.22509782	0.26876688	-0.4901135	0.2611027	0.21380025	0.34398338	0.041592892	-0.1942366	-0.018085059	0.21904458	0.56266326
-0.283473	0.50655055	-0.5848666	-0.0050034425	0.12333639	0.16534853	0.31559652	-0.2382514	-0.17381352	0.15552476	0.044355523	0.24503973	0.043076828	0.31601623	0.15857136	0.17651172
0.06624872	-0.35310015	0.3014975	0.56620955	0.28878412	-0.027244736	-0.3210293	0.27154225	-0.30597082	-0.45789504	0.37670332	-0.46202835	0.09795425	-0.5146446	-0.40511712	-0.08216815
-0.48673284	0.125793	-0.18770485	0.2031533	0.10841981	0.5662018	-0.40429243	-0.4063048	0.27235326	0.19752513	0.6594775	-0.56939304	-0.46289977	-0.6054867	-0.20302281	0.5411097
-0.11110819	1.0334493	-0.96637166	0.7482321	1.0902139	-0.34267086	0.7298685	-0.03381325	-0.5611027	-0.40201664	-0.08773222	0.6641526	0.63287354	0.48750937	0.5619402	0.34168312
0.4913852	0.313763	-0.44982296	0.02580408	-0.14773291	-0.37785417	0.48189342	0.32495818	-0.5088207	-0.1976011	-0.6981168	0.43953538	0.32552397	0.687638	-0.056377023	-0.6208505
0.19408837	-0.23318852	0.06602939	-0.2847678	-0.7961257	0.491721	-0.36387908	-0.515242	0.6760207	0.41143617	-0.12054251	-0.37086153	-0.7228695	-0.19754785	-0.53666955	0.03956341
0.101567335	-0.19449678	0.034206726	0.28847837	0.05771604	-0.06793796	0.07192923	0.22948265	-0.45641866	-0.23695584	-0.025136694	-0.09721076	0.16888078	-0.05721369	-0.3233914	-0.40253738
0.29411438	0.40028745	-0.4516058	0.50274086	0.27545634	-0.24473934	0.3842156	0.3446002	-0.470117	-0.30786878	-0.295058	0.26270655	0.36225757	0.37158138	-0.15115169	-0.36951512
-0.018667242	0.2527179	-0.4400263	-0.46735856	-0.50896174	0.21667501	0.33074927	-0.28803208	-0.19312048	0.38689184	-0.37836602	0.32614928	-0.10511416	0.515711	0.14435886	-0.252861
-0.7001379	0.816308	-0.779637	-0.07031353	0.95245165	0.4364009	0.54080164	-0.51650697	-0.7275894	0.47240588	0.5949012	0.34351793	0.32427448	0.15330394	0.71463865	0.6794933
-0.38091227	0.20310695	-0.1988443	0.09009354	0.15183866	0.46979034	-0.16279075	-0.35934547	0.17955685	0.15838446	0.58300674	-0.31037992	-0.28629643	-0.3333939	-0.03922715	0.43893448
0.055613358	0.12975036	-0.20882216	0.095946975	-0.037234876	0.06672347	0.19231823	0.06791177	-0.29893595	-0.002153079	-0.02596224	0.1363789	0.088530526	0.21032193	-0.14378792	-0.17117529
0.07928779	-0.68369424	0.62444913	0.19717693	-0.64486724	0.4806418	-0.68727964	-0.14121117	0.59652704	-0.037761122	0.43341804	-0.7387993	-0.7467958	-0.618263	-0.7447627	0.014646737
0.10401915	0.045922205	-0.05761338	0.5604746	0.26142836	-0.07033653	-0.03968515	0.10435022	0.03587943	-0.43854296	0.20012271	-0.2389772	-0.017088423	-0.38331348	-0.5009217	0.067757525
0.14732322	0.07475469	-0.06390154	0.33872446	0.02807851	-0.08838238	0.07743442	0.10645883	-0.079515114	-0.27848437	-0.020127883	-0.0054881843	-0.017203204	-0.052781314	-0.30782703	-0.22896014
0.41456458	-0.033294853	-0.045226444	0.6307538	0.37828597	-0.40770033	0.2106522	0.5048487	-0.4953042	-0.47260156	-0.16079655	0.0995873	0.40736476	-0.009663536	-0.51067114	-0.45887667
0.023838539	-0.3210985	0.16729525	0.046127815	-0.3678353	0.20527232	-0.17792994	-0.019720038	-0.018302789	0.030948067	0.08748299	-0.23635077	-0.19026896	-0.1481956	-0.30621025	-0.17214526
0.23131183	-0.59968	0.52389747	0.3000295	0.17493126	-0.28593525	-0.35411632	0.49035758	-0.86341405	-0.2568755	0.18388055	-0.2496391	0.8030811	-0.26880845	-0.14197572	-0.59163356
0.27885458	-0.5827879	0.60218394	0.61163706	0.6338664	-0.30994615	-0.56365806	0.5599728	-0.54332143	-0.55322534	0.57681143	-0.5910731	0.5471056	-0.5905144	-0.58794916	-0.5590971
0.16311783	0.29343587	-0.37313434	-0.1357531	-0.4313799	0.11800942	0.19677389	-0.15960819	0.26608142	0.14461882	-0.35287	0.16292119	-0.26333928	0.31793427	-0.30545083	-0.07805573
0.519011	-0.032551683	0.02274146	0.48417175	0.058826637	-0.4143299	0.16783257	0.45329133	-0.2258885	-0.4258761	-0.36474913	0.04277373	0.19120046	0.08026496	-0.48513857	-0.5199136
0.59767544	-0.62449604	0.6934581	0.68675405	0.38784155	-0.20224418	-0.79789406	0.53551465	-0.16641954	-0.66290474	0.7599495	-0.7326444	0.04512531	-0.7621874	-0.76572573	-0.5412983
-0.58277965	0.42499608	-0.4139671	-0.33168232	0.31524652	0.65708923	-0.09020127	-0.54035616	0.05286	0.54648507	0.681304	-0.24308464	-0.35567778	-0.21871294	0.47596052	0.5240162
0.00553921	0.23488177	-0.27684867	0.07270647	-0.19816287	0.2102358	0.104122534	-0.23853658	0.31541178	0.042328775	-0.049899556	-0.09135475	-0.341033	0.058458235	-0.2214909	0.11420174
-0.13229191	-0.06782105	0.055719413	0.46787438	0.54569596	0.0483524	-0.045749836	0.14385913	-0.46555644	-0.2876496	0.48144993	-0.23090261	0.33465558	-0.3350067	-0.10515238	0.05134244
0.3755256	-0.5910248	0.68030524	0.73353034	0.5155048	-0.186288	-0.63567847	0.60083544	-0.3661996	-0.712142	0.55658126	-0.6567875	0.25331774	-0.7622635	-0.6462368	-0.4444148
-0.128829	-0.09044042	-0.15481915	-0.38561895	-0.47464854	0.26758283	0.129341	-0.26670685	-0.09578772	0.3836634	-0.11601011	0.066679575	-0.27206126	0.30320668	-0.048867863	-0.17839615
-0.66169834	0.6063345	-0.6554096	-0.23429385	0.82353157	0.5840888	-0.019528883	-0.60763174	0.017753482	0.50821614	0.7491953	-0.35331446	-0.43798882	-0.46453136	0.5353888	0.6518849
0.45750248	-0.22310276	0.17629069	0.35404587	-0.18384108	-0.17190057	-0.036937214	0.27159378	0.037330296	-0.25247815	-0.21247609	-0.1509515	-0.06531714	-0.12264533	-0.5979405	-0.43536624
0.3028631	-0.12428135	0.14204337	0.28965318	0.10340806	-0.22453558	0.09935374	0.39358243	-0.52304864	-0.3210012	-0.23513721	0.050143078	0.3343133	0.03989327	-0.082122035	-0.42736515
-0.25269836	0.115732245	-0.2522138	-0.49678126	-0.7122028	0.58218	-0.18411712	-0.8148122	0.7392903	0.6148269	-0.07363828	-0.34028903	-0.7287803	-0.060900703	-0.38924408	0.5144942
-0.2144758	-0.07386444	-0.19482455	-0.44527563	-0.4361605	0.23020436	0.3872809	-0.08593055	-0.91596055	0.48309293	-0.3758075	0.42523777	0.27710348	0.63606477	0.56931996	-0.55115944
0.5278752	-0.5987497	0.60441065	0.4682302	-0.22770624	0.12845376	-0.5427032	0.21697724	0.0905794	-0.36215913	0.44674686	-0.5037729	-0.23839985	-0.61074007	-0.59741235	-0.310695
-0.5335154	0.38259187	-0.3741749	-0.1694709	0.1501692	0.5833636	-0.04384847	-0.5350976	0.052785296	0.43900076	0.5881974	-0.24350622	-0.34394363	-0.20819534	0.23214315	0.50514024
